DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/1999,F:Free,,A:Normal value,9.2317
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2000,F:Free,,A:Normal value,8.2487
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/29/2000,F:Free,,A:Normal value,8.8914
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2000,F:Free,,A:Normal value,9.7252
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2000,F:Free,,A:Normal value,9.9564
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2000,F:Free,,A:Normal value,10.0032
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2000,F:Free,,A:Normal value,9.6754
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2000,F:Free,,A:Normal value,9.2919
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2000,F:Free,,A:Normal value,9.0967
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2000,F:Free,,A:Normal value,9.2002
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2000,F:Free,,A:Normal value,8.9862
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2000,F:Free,,A:Normal value,8.823
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2000,F:Free,,A:Normal value,8.7483
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2001,F:Free,,A:Normal value,8.4922
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2001,F:Free,,A:Normal value,8.0583
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2001,F:Free,,A:Normal value,7.8142
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2001,F:Free,,A:Normal value,7.9759
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2001,F:Free,,A:Normal value,7.8653
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2001,F:Free,,A:Normal value,7.9297
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2001,F:Free,,A:Normal value,8.0894
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2001,F:Free,,A:Normal value,8.0302
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2001,F:Free,,A:Normal value,7.971
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2001,F:Free,,A:Normal value,8.0058
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2001,F:Free,,A:Normal value,7.7781
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2001,F:Free,,A:Normal value,7.6463
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2002,F:Free,,A:Normal value,7.3748
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2002,F:Free,,A:Normal value,6.7042
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2002,F:Free,,A:Normal value,5.8915
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2002,F:Free,,A:Normal value,5.6481
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2002,F:Free,,A:Normal value,5.8379
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2002,F:Free,,A:Normal value,6.2489
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2002,F:Free,,A:Normal value,6.1571
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2002,F:Free,,A:Normal value,5.9812
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2002,F:Free,,A:Normal value,5.9698
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2002,F:Free,,A:Normal value,6.3651
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2002,F:Free,,A:Normal value,7.0677
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2002,F:Free,,A:Normal value,6.9927
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2003,F:Free,,A:Normal value,7.3941
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2003,F:Free,,A:Normal value,7.2392
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2003,F:Free,,A:Normal value,7.6
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2003,F:Free,,A:Normal value,7.848
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2003,F:Free,,A:Normal value,7.7312
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2003,F:Free,,A:Normal value,7.2126
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2003,F:Free,,A:Normal value,7.035
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2003,F:Free,,A:Normal value,7.2643
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2003,F:Free,,A:Normal value,7.1146
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2003,F:Free,,A:Normal value,6.5833
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2003,F:Free,,A:Normal value,6.1286
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2003,F:Free,,A:Normal value,6.4905
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2004,F:Free,,A:Normal value,6.1875
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/29/2004,F:Free,,A:Normal value,6.2808
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2004,F:Free,,A:Normal value,6.2148
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2004,F:Free,,A:Normal value,5.4886
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2004,F:Free,,A:Normal value,5.3741
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2004,F:Free,,A:Normal value,6.0681
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2004,F:Free,,A:Normal value,6.1872
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2004,F:Free,,A:Normal value,5.8922
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2004,F:Free,,A:Normal value,5.9726
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2004,F:Free,,A:Normal value,5.8983
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2004,F:Free,,A:Normal value,5.8238
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2004,F:Free,,A:Normal value,5.4975
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2005,F:Free,,A:Normal value,5.4305
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2005,F:Free,,A:Normal value,5.2462
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2005,F:Free,,A:Normal value,5.0265
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2005,F:Free,,A:Normal value,5.0083
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2005,F:Free,,A:Normal value,5.0366
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2005,F:Free,,A:Normal value,4.8252
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2005,F:Free,,A:Normal value,4.9087
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2005,F:Free,,A:Normal value,4.8786
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2005,F:Free,,A:Normal value,5.0162
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2005,F:Free,,A:Normal value,5.2682
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2005,F:Free,,A:Normal value,5.0967
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2005,F:Free,,A:Normal value,4.8551
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2006,F:Free,,A:Normal value,4.5633
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2006,F:Free,,A:Normal value,4.1857
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2006,F:Free,,A:Normal value,4.1121
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2006,F:Free,,A:Normal value,4.1215
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2006,F:Free,,A:Normal value,4.0384
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2006,F:Free,,A:Normal value,3.9382
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2006,F:Free,,A:Normal value,4.3168
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2006,F:Free,,A:Normal value,4.7246
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2006,F:Free,,A:Normal value,4.5769
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2006,F:Free,,A:Normal value,4.186
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2006,F:Free,,A:Normal value,4.3136
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2006,F:Free,,A:Normal value,4.4779
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2007,F:Free,,A:Normal value,4.7117
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2007,F:Free,,A:Normal value,5.2468
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2007,F:Free,,A:Normal value,5.7805
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2007,F:Free,,A:Normal value,6.2564
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2007,F:Free,,A:Normal value,6.2265
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2007,F:Free,,A:Normal value,6.0339
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2007,F:Free,,A:Normal value,5.7719
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2007,F:Free,,A:Normal value,5.2178
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2007,F:Free,,A:Normal value,5.005
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2007,F:Free,,A:Normal value,5.1633
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2007,F:Free,,A:Normal value,5.4121
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2007,F:Free,,A:Normal value,5.694
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2008,F:Free,,A:Normal value,5.9971
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/29/2008,F:Free,,A:Normal value,6.352
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2008,F:Free,,A:Normal value,5.9259
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2008,F:Free,,A:Normal value,5.7279
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2008,F:Free,,A:Normal value,6.3942
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2008,F:Free,,A:Normal value,7.1804
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2008,F:Free,,A:Normal value,7.5195
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2008,F:Free,,A:Normal value,7.8692
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2008,F:Free,,A:Normal value,7.5736
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2008,F:Free,,A:Normal value,7.9397
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2008,F:Free,,A:Normal value,7.7301
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2008,F:Free,,A:Normal value,7.6748
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2009,F:Free,,A:Normal value,7.1782
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2009,F:Free,,A:Normal value,6.4668
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2009,F:Free,,A:Normal value,6.1409
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2009,F:Free,,A:Normal value,5.7299
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2009,F:Free,,A:Normal value,4.7687
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2009,F:Free,,A:Normal value,3.8149
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2009,F:Free,,A:Normal value,3.2768
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2009,F:Free,,A:Normal value,3.1251
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2009,F:Free,,A:Normal value,3.209
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2009,F:Free,,A:Normal value,2.7216
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2009,F:Free,,A:Normal value,2.3685
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2009,F:Free,,A:Normal value,2.0018
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2010,F:Free,,A:Normal value,2.0996
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2010,F:Free,,A:Normal value,2.0909
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2010,F:Free,,A:Normal value,1.8395
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2010,F:Free,,A:Normal value,1.9808
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,5/31/2010,F:Free,,A:Normal value,2.0718
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,6/30/2010,F:Free,,A:Normal value,2.2451
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,7/31/2010,F:Free,,A:Normal value,2.2418
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,8/31/2010,F:Free,,A:Normal value,2.3114
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,9/30/2010,F:Free,,A:Normal value,2.2846
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,10/31/2010,F:Free,,A:Normal value,2.3251
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,11/30/2010,F:Free,,A:Normal value,2.591
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,12/31/2010,F:Free,,A:Normal value,3.1712
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,1/31/2011,F:Free,,A:Normal value,3.401
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2/28/2011,F:Free,,A:Normal value,3.1693
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,3/31/2011,F:Free,,A:Normal value,3.188
"BIS,WS_LONG_CPI,1.0",M.CO.771,M:Monthly,CO:Colombia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,4/30/2011,F:Free,,A:Normal value,2.8375
